description,attribute,metric,value
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-11,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-12,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-13,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-14,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-15,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-16,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-17,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-18,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-19,Deaths,5
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-20,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-21,Deaths,6
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-22,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-23,Deaths,7
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-24,Deaths,7
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-25,Deaths,15
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-26,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-27,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-28,Deaths,12
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-29,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-30,Deaths,19
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-31,Deaths,15
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-01,Deaths,27
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-02,Deaths,22
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-03,Deaths,19
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-04,Deaths,27
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-05,Deaths,30
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-06,Deaths,28
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-07,Deaths,27
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-08,Deaths,34
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-09,Deaths,35
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-10,Deaths,34
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-11,Deaths,30
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-12,Deaths,30
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-13,Deaths,31
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-14,Deaths,32
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-15,Deaths,27
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-16,Deaths,31
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-17,Deaths,24
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-18,Deaths,19
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-19,Deaths,23
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-20,Deaths,24
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-21,Deaths,24
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-22,Deaths,21
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-23,Deaths,13
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-24,Deaths,17
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-25,Deaths,16
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-26,Deaths,18
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-27,Deaths,9
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-28,Deaths,9
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-29,Deaths,14
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-30,Deaths,4
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-01,Deaths,7
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-02,Deaths,8
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-03,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-04,Deaths,8
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-05,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death,Note,Date of death may not be available for all deaths,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-09,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-10,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-11,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-12,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-13,Deaths,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-14,Deaths,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-15,Deaths,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-16,Deaths,7
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-17,Deaths,10
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-18,Deaths,13
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-19,Deaths,18
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-20,Deaths,20
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-21,Deaths,26
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-22,Deaths,29
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-23,Deaths,36
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-24,Deaths,43
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-25,Deaths,58
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-26,Deaths,61
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-27,Deaths,71
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-28,Deaths,83
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-29,Deaths,93
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-30,Deaths,112
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-31,Deaths,127
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-01,Deaths,154
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-02,Deaths,176
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-03,Deaths,195
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-04,Deaths,222
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-05,Deaths,252
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-06,Deaths,280
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-07,Deaths,307
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-08,Deaths,341
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-09,Deaths,376
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-10,Deaths,410
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-11,Deaths,440
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-12,Deaths,470
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-13,Deaths,501
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-14,Deaths,533
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-15,Deaths,560
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-16,Deaths,591
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-17,Deaths,615
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-18,Deaths,634
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-19,Deaths,657
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-20,Deaths,681
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-21,Deaths,705
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-22,Deaths,726
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-23,Deaths,739
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-24,Deaths,756
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-25,Deaths,772
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-26,Deaths,790
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-27,Deaths,799
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-28,Deaths,808
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-29,Deaths,822
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-30,Deaths,826
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-01,Deaths,833
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-02,Deaths,841
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-03,Deaths,843
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-04,Deaths,851
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-05,Deaths,853
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,Note,Deaths,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-15,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-16,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-17,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-18,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-19,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-20,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-21,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-22,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-23,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-24,Cases,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-25,Cases,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-26,Cases,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-27,Cases,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-28,Cases,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-29,Cases,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-01,Cases,9
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-02,Cases,10
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-03,Cases,13
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-04,Cases,16
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-05,Cases,20
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-06,Cases,23
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-07,Cases,26
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-08,Cases,34
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-09,Cases,42
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-10,Cases,45
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-11,Cases,52
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-12,Cases,54
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-13,Cases,62
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-14,Cases,70
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-15,Cases,79
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-16,Cases,101
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-17,Cases,114
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-18,Cases,125
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-19,Cases,150
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-20,Cases,174
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-21,Cases,190
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-22,Cases,209
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-23,Cases,235
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-24,Cases,260
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-25,Cases,297
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-26,Cases,323
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-27,Cases,358
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-28,Cases,377
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-29,Cases,402
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-30,Cases,424
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-31,Cases,439
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-01,Cases,476
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-02,Cases,499
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-03,Cases,532
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-04,Cases,561
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-05,Cases,591
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-06,Cases,613
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-07,Cases,640
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-08,Cases,676
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-09,Cases,704
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-10,Cases,724
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-11,Cases,735
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-12,Cases,756
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-13,Cases,773
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-14,Cases,789
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-15,Cases,807
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-16,Cases,826
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-17,Cases,844
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-18,Cases,853
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-19,Cases,862
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-20,Cases,885
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-21,Cases,889
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-22,Cases,897
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-23,Cases,901
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-24,Cases,904
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-25,Cases,908
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-26,Cases,912
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-27,Cases,913
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-28,Cases,918
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-29,Cases,918
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-30,Cases,920
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-01,Cases,921
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,Note,Data is reported daily around 4pm; subsequent days' data may show differences as cases are reported after this time.,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,Note,Onset date may be unavailable for some cases and inferred.,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,Note,Illnesses might not yet be reported due to the time it takes between when a person becomes ill and when the illness is reported.,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-13,Cases,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-14,Cases,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-15,Cases,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-16,Cases,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-17,Cases,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-18,Cases,8
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-19,Cases,10
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-20,Cases,12
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-21,Cases,24
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-22,Cases,30
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-23,Cases,42
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-24,Cases,52
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-25,Cases,70
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-26,Cases,94
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-27,Cases,122
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-28,Cases,143
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-29,Cases,160
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-30,Cases,186
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-31,Cases,212
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-01,Cases,241
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-02,Cases,277
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-03,Cases,307
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-04,Cases,334
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-05,Cases,359
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-06,Cases,371
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-07,Cases,392
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-08,Cases,441
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-09,Cases,464
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-10,Cases,497
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-11,Cases,533
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-12,Cases,556
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-13,Cases,576
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-14,Cases,601
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-15,Cases,630
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-16,Cases,645
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-17,Cases,664
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-18,Cases,672
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-19,Cases,686
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-20,Cases,696
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-21,Cases,716
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-22,Cases,734
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-23,Cases,834
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-24,Cases,843
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-25,Cases,853
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-26,Cases,864
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-27,Cases,870
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-28,Cases,881
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-29,Cases,892
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-30,Cases,898
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-05-01,Cases,905
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-05-02,Cases,913
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-05-03,Cases,915
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-05-04,Cases,920
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-05-05,Cases,921
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,Note,Data is reported daily around 4pm; subsequent days' data may show differences as cases are reported after this time.,NA
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",Cases,22
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",Cases,261
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Deaths",Cases,2
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",Cases,21
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",Cases,574
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Deaths",Cases,5
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",Cases,115
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",Cases,2504
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",Cases,5
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",Cases,241
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",Cases,2766
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",Cases,23
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",Cases,363
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",Cases,2660
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",Cases,47
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",Cases,527
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",Cases,2419
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",Cases,121
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",Cases,533
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",Cases,1596
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",Cases,218
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",Cases,416
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",Cases,824
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",Cases,500
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",Cases,296
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",Cases,719
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Hospitalized",Cases,1
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",Cases,51
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome",Note,Data on cases recovered is unavailable.,NA
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome",Note,Patients who were hospitalized and subsequently died are only counted once as a death.,NA
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-09,Cases,2
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-10,Cases,4
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-11,Cases,6
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-12,Cases,8
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-13,Cases,12
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-14,Cases,17
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-15,Cases,19
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-16,Cases,26
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-17,Cases,32
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-18,Cases,40
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-19,Cases,54
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-20,Cases,73
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-21,Cases,103
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-22,Cases,135
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-23,Cases,184
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-24,Cases,227
