description,attribute,metric,value
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-21,Cases,2354
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-22,Cases,2409
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-23,Cases,2492
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-24,Cases,2526
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-25,Cases,2543
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-26,Cases,2560
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-27,Cases,2571
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,Note,Data is reported daily around 4pm; subsequent days' data may show differences as cases are reported after this time.,NA
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-10,Cases,1
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-11,Cases,1
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-12,Cases,1
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-13,Cases,1
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-14,Cases,1
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-15,Cases,4
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-16,Cases,4
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-17,Cases,4
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-18,Cases,4
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-19,Cases,4
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-20,Cases,5
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-21,Cases,5
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-22,Cases,5
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-23,Cases,5
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-24,Cases,5
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-25,Cases,5
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-26,Cases,7
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-27,Cases,9
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-28,Cases,12
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-29,Cases,12
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-01,Cases,19
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-02,Cases,25
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-03,Cases,32
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-04,Cases,43
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-05,Cases,51
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-06,Cases,68
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-07,Cases,76
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-08,Cases,108
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-09,Cases,135
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-10,Cases,162
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-11,Cases,198
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-12,Cases,226
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-13,Cases,284
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-14,Cases,323
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-15,Cases,373
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-16,Cases,447
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-17,Cases,506
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-18,Cases,580
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-19,Cases,654
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-20,Cases,727
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-21,Cases,784
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-22,Cases,851
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-23,Cases,940
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-24,Cases,1018
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-25,Cases,1107
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-26,Cases,1158
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-27,Cases,1233
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-28,Cases,1297
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-29,Cases,1363
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-30,Cases,1426
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-03-31,Cases,1470
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-01,Cases,1554
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-02,Cases,1619
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-03,Cases,1681
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-04,Cases,1735
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-05,Cases,1793
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-06,Cases,1860
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-07,Cases,1928
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-08,Cases,1988
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-09,Cases,2040
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-10,Cases,2102
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-11,Cases,2152
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-12,Cases,2205
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-13,Cases,2274
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-14,Cases,2329
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-15,Cases,2382
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-16,Cases,2412
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-17,Cases,2458
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-18,Cases,2489
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-19,Cases,2507
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-20,Cases,2538
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-21,Cases,2550
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-22,Cases,2558
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-23,Cases,2569
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-24,Cases,2570
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-25,Cases,2570
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-04-26,Cases,2571
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,Note,Data is reported daily around 4pm; subsequent days' data may show differences as cases are reported after this time.,NA
Positivity Data from Clinical Laboratories,2020-03-10,Count of people tested by CDPHE lab,68
Positivity Data from Clinical Laboratories,2020-03-10,Count of people tested by non-CDPHE (commercial) lab,2
Positivity Data from Clinical Laboratories,2020-03-10,Percent Positivity,8.57
Positivity Data from Clinical Laboratories,2020-03-10,Total Tests per 100k People,1.23
Positivity Data from Clinical Laboratories,2020-03-11,Count of people tested by CDPHE lab,125
Positivity Data from Clinical Laboratories,2020-03-11,Count of people tested by non-CDPHE (commercial) lab,3
Positivity Data from Clinical Laboratories,2020-03-11,Percent Positivity,14.84
Positivity Data from Clinical Laboratories,2020-03-11,Total Tests per 100k People,2.25
Positivity Data from Clinical Laboratories,2020-03-12,Count of people tested by CDPHE lab,135
Positivity Data from Clinical Laboratories,2020-03-12,Count of people tested by non-CDPHE (commercial) lab,1
Positivity Data from Clinical Laboratories,2020-03-12,Percent Positivity,6.62
Positivity Data from Clinical Laboratories,2020-03-12,Three-day Moving Average of Percent Positivity,10.01
Positivity Data from Clinical Laboratories,2020-03-12,Total Tests per 100k People,2.39
Positivity Data from Clinical Laboratories,2020-03-13,Count of people tested by CDPHE lab,151
Positivity Data from Clinical Laboratories,2020-03-13,Count of people tested by non-CDPHE (commercial) lab,42
Positivity Data from Clinical Laboratories,2020-03-13,Percent Positivity,13.99
Positivity Data from Clinical Laboratories,2020-03-13,Three-day Moving Average of Percent Positivity,11.82
Positivity Data from Clinical Laboratories,2020-03-13,Total Tests per 100k People,3.39
Positivity Data from Clinical Laboratories,2020-03-14,Count of people tested by CDPHE lab,147
Positivity Data from Clinical Laboratories,2020-03-14,Count of people tested by non-CDPHE (commercial) lab,32
Positivity Data from Clinical Laboratories,2020-03-14,Percent Positivity,16.2
Positivity Data from Clinical Laboratories,2020-03-14,Three-day Moving Average of Percent Positivity,12.27
Positivity Data from Clinical Laboratories,2020-03-14,Total Tests per 100k People,3.14
Positivity Data from Clinical Laboratories,2020-03-15,Count of people tested by CDPHE lab,258
Positivity Data from Clinical Laboratories,2020-03-15,Count of people tested by non-CDPHE (commercial) lab,45
Positivity Data from Clinical Laboratories,2020-03-15,Percent Positivity,11.22
Positivity Data from Clinical Laboratories,2020-03-15,Three-day Moving Average of Percent Positivity,13.8
Positivity Data from Clinical Laboratories,2020-03-15,Total Tests per 100k People,5.32
Positivity Data from Clinical Laboratories,2020-03-16,Count of people tested by CDPHE lab,356
Positivity Data from Clinical Laboratories,2020-03-16,Count of people tested by non-CDPHE (commercial) lab,116
Positivity Data from Clinical Laboratories,2020-03-16,Percent Positivity,7.42
Positivity Data from Clinical Laboratories,2020-03-16,Three-day Moving Average of Percent Positivity,11.61
Positivity Data from Clinical Laboratories,2020-03-16,Total Tests per 100k People,8.29
Positivity Data from Clinical Laboratories,2020-03-17,Count of people tested by CDPHE lab,649
Positivity Data from Clinical Laboratories,2020-03-17,Count of people tested by non-CDPHE (commercial) lab,90
Positivity Data from Clinical Laboratories,2020-03-17,Percent Positivity,3.52
Positivity Data from Clinical Laboratories,2020-03-17,Three-day Moving Average of Percent Positivity,7.39
Positivity Data from Clinical Laboratories,2020-03-17,Total Tests per 100k People,12.98
Positivity Data from Clinical Laboratories,2020-03-18,Count of people tested by CDPHE lab,332
Positivity Data from Clinical Laboratories,2020-03-18,Count of people tested by non-CDPHE (commercial) lab,194
Positivity Data from Clinical Laboratories,2020-03-18,Percent Positivity,11.03
Positivity Data from Clinical Laboratories,2020-03-18,Three-day Moving Average of Percent Positivity,7.32
Positivity Data from Clinical Laboratories,2020-03-18,Total Tests per 100k People,9.24
Positivity Data from Clinical Laboratories,2020-03-19,Count of people tested by CDPHE lab,531
Positivity Data from Clinical Laboratories,2020-03-19,Count of people tested by non-CDPHE (commercial) lab,307
Positivity Data from Clinical Laboratories,2020-03-19,Percent Positivity,8.83
Positivity Data from Clinical Laboratories,2020-03-19,Three-day Moving Average of Percent Positivity,7.79
Positivity Data from Clinical Laboratories,2020-03-19,Total Tests per 100k People,14.72
Positivity Data from Clinical Laboratories,2020-03-20,Count of people tested by CDPHE lab,456
Positivity Data from Clinical Laboratories,2020-03-20,Count of people tested by non-CDPHE (commercial) lab,507
Positivity Data from Clinical Laboratories,2020-03-20,Percent Positivity,11.01
Positivity Data from Clinical Laboratories,2020-03-20,Three-day Moving Average of Percent Positivity,10.29
Positivity Data from Clinical Laboratories,2020-03-20,Total Tests per 100k People,16.91
Positivity Data from Clinical Laboratories,2020-03-21,Count of people tested by CDPHE lab,882
Positivity Data from Clinical Laboratories,2020-03-21,Count of people tested by non-CDPHE (commercial) lab,600
Positivity Data from Clinical Laboratories,2020-03-21,Percent Positivity,7.22
Positivity Data from Clinical Laboratories,2020-03-21,Three-day Moving Average of Percent Positivity,9.02
Positivity Data from Clinical Laboratories,2020-03-21,Total Tests per 100k People,26.03
Positivity Data from Clinical Laboratories,2020-03-22,Count of people tested by CDPHE lab,370
Positivity Data from Clinical Laboratories,2020-03-22,Count of people tested by non-CDPHE (commercial) lab,573
Positivity Data from Clinical Laboratories,2020-03-22,Percent Positivity,12.09
Positivity Data from Clinical Laboratories,2020-03-22,Three-day Moving Average of Percent Positivity,10.11
Positivity Data from Clinical Laboratories,2020-03-22,Total Tests per 100k People,16.56
Positivity Data from Clinical Laboratories,2020-03-23,Count of people tested by CDPHE lab,828
Positivity Data from Clinical Laboratories,2020-03-23,Count of people tested by non-CDPHE (commercial) lab,478
Positivity Data from Clinical Laboratories,2020-03-23,Percent Positivity,13.02
Positivity Data from Clinical Laboratories,2020-03-23,Three-day Moving Average of Percent Positivity,10.78
Positivity Data from Clinical Laboratories,2020-03-23,Total Tests per 100k People,22.94
Positivity Data from Clinical Laboratories,2020-03-24,Count of people tested by CDPHE lab,650
Positivity Data from Clinical Laboratories,2020-03-24,Count of people tested by non-CDPHE (commercial) lab,525
Positivity Data from Clinical Laboratories,2020-03-24,Percent Positivity,13.53
Positivity Data from Clinical Laboratories,2020-03-24,Three-day Moving Average of Percent Positivity,12.88
Positivity Data from Clinical Laboratories,2020-03-24,Total Tests per 100k People,20.63
Positivity Data from Clinical Laboratories,2020-03-25,Count of people tested by CDPHE lab,344
Positivity Data from Clinical Laboratories,2020-03-25,Count of people tested by non-CDPHE (commercial) lab,1537
Positivity Data from Clinical Laboratories,2020-03-25,Percent Positivity,15.52
Positivity Data from Clinical Laboratories,2020-03-25,Three-day Moving Average of Percent Positivity,14.02
Positivity Data from Clinical Laboratories,2020-03-25,Total Tests per 100k People,33.03
Positivity Data from Clinical Laboratories,2020-03-26,Count of people tested by CDPHE lab,455
Positivity Data from Clinical Laboratories,2020-03-26,Count of people tested by non-CDPHE (commercial) lab,1335
Positivity Data from Clinical Laboratories,2020-03-26,Percent Positivity,15.36
Positivity Data from Clinical Laboratories,2020-03-26,Three-day Moving Average of Percent Positivity,14.8
Positivity Data from Clinical Laboratories,2020-03-26,Total Tests per 100k People,31.44
Positivity Data from Clinical Laboratories,2020-03-27,Count of people tested by CDPHE lab,596
Positivity Data from Clinical Laboratories,2020-03-27,Count of people tested by non-CDPHE (commercial) lab,1348
Positivity Data from Clinical Laboratories,2020-03-27,Percent Positivity,15.07
Positivity Data from Clinical Laboratories,2020-03-27,Three-day Moving Average of Percent Positivity,15.32
Positivity Data from Clinical Laboratories,2020-03-27,Total Tests per 100k People,34.14
Positivity Data from Clinical Laboratories,2020-03-28,Count of people tested by CDPHE lab,234
Positivity Data from Clinical Laboratories,2020-03-28,Count of people tested by non-CDPHE (commercial) lab,1262
Positivity Data from Clinical Laboratories,2020-03-28,Percent Positivity,15.31
Positivity Data from Clinical Laboratories,2020-03-28,Three-day Moving Average of Percent Positivity,15.25
Positivity Data from Clinical Laboratories,2020-03-28,Total Tests per 100k People,26.27
Positivity Data from Clinical Laboratories,2020-03-29,Count of people tested by CDPHE lab,367
Positivity Data from Clinical Laboratories,2020-03-29,Count of people tested by non-CDPHE (commercial) lab,1390
Positivity Data from Clinical Laboratories,2020-03-29,Percent Positivity,17.76
Positivity Data from Clinical Laboratories,2020-03-29,Three-day Moving Average of Percent Positivity,16.05
Positivity Data from Clinical Laboratories,2020-03-29,Total Tests per 100k People,30.86
Positivity Data from Clinical Laboratories,2020-03-30,Count of people tested by CDPHE lab,408
Positivity Data from Clinical Laboratories,2020-03-30,Count of people tested by non-CDPHE (commercial) lab,1459
Positivity Data from Clinical Laboratories,2020-03-30,Percent Positivity,15.75
Positivity Data from Clinical Laboratories,2020-03-30,Three-day Moving Average of Percent Positivity,16.27
Positivity Data from Clinical Laboratories,2020-03-30,Total Tests per 100k People,32.79
Positivity Data from Clinical Laboratories,2020-03-31,Count of people tested by CDPHE lab,392
Positivity Data from Clinical Laboratories,2020-03-31,Count of people tested by non-CDPHE (commercial) lab,1603
Positivity Data from Clinical Laboratories,2020-03-31,Percent Positivity,17.99
Positivity Data from Clinical Laboratories,2020-03-31,Three-day Moving Average of Percent Positivity,17.17
Positivity Data from Clinical Laboratories,2020-03-31,Total Tests per 100k People,35.04
Positivity Data from Clinical Laboratories,2020-04-01,Count of people tested by CDPHE lab,343
Positivity Data from Clinical Laboratories,2020-04-01,Count of people tested by non-CDPHE (commercial) lab,1314
Positivity Data from Clinical Laboratories,2020-04-01,Percent Positivity,21.79
Positivity Data from Clinical Laboratories,2020-04-01,Three-day Moving Average of Percent Positivity,18.51
Positivity Data from Clinical Laboratories,2020-04-01,Total Tests per 100k People,29.1
Positivity Data from Clinical Laboratories,2020-04-02,Count of people tested by CDPHE lab,376
Positivity Data from Clinical Laboratories,2020-04-02,Count of people tested by non-CDPHE (commercial) lab,1464
Positivity Data from Clinical Laboratories,2020-04-02,Percent Positivity,22.17
Positivity Data from Clinical Laboratories,2020-04-02,Three-day Moving Average of Percent Positivity,20.65
Positivity Data from Clinical Laboratories,2020-04-02,Total Tests per 100k People,32.31
Positivity Data from Clinical Laboratories,2020-04-03,Count of people tested by CDPHE lab,204
Positivity Data from Clinical Laboratories,2020-04-03,Count of people tested by non-CDPHE (commercial) lab,1892
Positivity Data from Clinical Laboratories,2020-04-03,Percent Positivity,16.84
Positivity Data from Clinical Laboratories,2020-04-03,Three-day Moving Average of Percent Positivity,20.27
Positivity Data from Clinical Laboratories,2020-04-03,Total Tests per 100k People,36.81
Positivity Data from Clinical Laboratories,2020-04-04,Count of people tested by CDPHE lab,267
Positivity Data from Clinical Laboratories,2020-04-04,Count of people tested by non-CDPHE (commercial) lab,2032
Positivity Data from Clinical Laboratories,2020-04-04,Percent Positivity,15.4
Positivity Data from Clinical Laboratories,2020-04-04,Three-day Moving Average of Percent Positivity,18.14
Positivity Data from Clinical Laboratories,2020-04-04,Total Tests per 100k People,40.37
Positivity Data from Clinical Laboratories,2020-04-05,Count of people tested by CDPHE lab,185
Positivity Data from Clinical Laboratories,2020-04-05,Count of people tested by non-CDPHE (commercial) lab,1338
Positivity Data from Clinical Laboratories,2020-04-05,Percent Positivity,13.07
Positivity Data from Clinical Laboratories,2020-04-05,Three-day Moving Average of Percent Positivity,15.1
Positivity Data from Clinical Laboratories,2020-04-05,Total Tests per 100k People,26.75
Positivity Data from Clinical Laboratories,2020-04-06,Count of people tested by CDPHE lab,102
Positivity Data from Clinical Laboratories,2020-04-06,Count of people tested by non-CDPHE (commercial) lab,1767
Positivity Data from Clinical Laboratories,2020-04-06,Percent Positivity,12.25
Positivity Data from Clinical Laboratories,2020-04-06,Three-day Moving Average of Percent Positivity,13.57
Positivity Data from Clinical Laboratories,2020-04-06,Total Tests per 100k People,32.82
Positivity Data from Clinical Laboratories,2020-04-07,Count of people tested by CDPHE lab,103
Positivity Data from Clinical Laboratories,2020-04-07,Count of people tested by non-CDPHE (commercial) lab,1205
Positivity Data from Clinical Laboratories,2020-04-07,Percent Positivity,17.28
Positivity Data from Clinical Laboratories,2020-04-07,Three-day Moving Average of Percent Positivity,14.2
Positivity Data from Clinical Laboratories,2020-04-07,Total Tests per 100k People,22.97
Positivity Data from Clinical Laboratories,2020-04-08,Count of people tested by CDPHE lab,152
Positivity Data from Clinical Laboratories,2020-04-08,Count of people tested by non-CDPHE (commercial) lab,2076
Positivity Data from Clinical Laboratories,2020-04-08,Percent Positivity,22.58
Positivity Data from Clinical Laboratories,2020-04-08,Three-day Moving Average of Percent Positivity,17.37
Positivity Data from Clinical Laboratories,2020-04-08,Total Tests per 100k People,39.13
Positivity Data from Clinical Laboratories,2020-04-09,Count of people tested by CDPHE lab,154
Positivity Data from Clinical Laboratories,2020-04-09,Count of people tested by non-CDPHE (commercial) lab,1556
Positivity Data from Clinical Laboratories,2020-04-09,Percent Positivity,19.65
Positivity Data from Clinical Laboratories,2020-04-09,Three-day Moving Average of Percent Positivity,19.84
Positivity Data from Clinical Laboratories,2020-04-09,Total Tests per 100k People,30.03
Positivity Data from Clinical Laboratories,2020-04-10,Count of people tested by CDPHE lab,70
Positivity Data from Clinical Laboratories,2020-04-10,Count of people tested by non-CDPHE (commercial) lab,2439
Positivity Data from Clinical Laboratories,2020-04-10,Percent Positivity,16.62
Positivity Data from Clinical Laboratories,2020-04-10,Three-day Moving Average of Percent Positivity,19.62
Positivity Data from Clinical Laboratories,2020-04-10,Total Tests per 100k People,44.06
Positivity Data from Clinical Laboratories,2020-04-11,Count of people tested by CDPHE lab,327
Positivity Data from Clinical Laboratories,2020-04-11,Count of people tested by non-CDPHE (commercial) lab,2365
Positivity Data from Clinical Laboratories,2020-04-11,Percent Positivity,14.93
Positivity Data from Clinical Laboratories,2020-04-11,Three-day Moving Average of Percent Positivity,17.07
Positivity Data from Clinical Laboratories,2020-04-11,Total Tests per 100k People,47.28
Positivity Data from Clinical Laboratories,2020-04-12,Count of people tested by CDPHE lab,127
Positivity Data from Clinical Laboratories,2020-04-12,Count of people tested by non-CDPHE (commercial) lab,1681
Positivity Data from Clinical Laboratories,2020-04-12,Percent Positivity,19.41
Positivity Data from Clinical Laboratories,2020-04-12,Three-day Moving Average of Percent Positivity,16.99
Positivity Data from Clinical Laboratories,2020-04-12,Total Tests per 100k People,31.75
Positivity Data from Clinical Laboratories,2020-04-13,Count of people tested by CDPHE lab,123
Positivity Data from Clinical Laboratories,2020-04-13,Count of people tested by non-CDPHE (commercial) lab,961
Positivity Data from Clinical Laboratories,2020-04-13,Percent Positivity,24.54
Positivity Data from Clinical Laboratories,2020-04-13,Three-day Moving Average of Percent Positivity,19.63
Positivity Data from Clinical Laboratories,2020-04-13,Total Tests per 100k People,19.04
Positivity Data from Clinical Laboratories,2020-04-14,Count of people tested by CDPHE lab,138
Positivity Data from Clinical Laboratories,2020-04-14,Count of people tested by non-CDPHE (commercial) lab,1072
Positivity Data from Clinical Laboratories,2020-04-14,Percent Positivity,23.8
Positivity Data from Clinical Laboratories,2020-04-14,Three-day Moving Average of Percent Positivity,22.58
Positivity Data from Clinical Laboratories,2020-04-14,Total Tests per 100k People,21.25
Positivity Data from Clinical Laboratories,2020-04-15,Count of people tested by CDPHE lab,290
Positivity Data from Clinical Laboratories,2020-04-15,Count of people tested by non-CDPHE (commercial) lab,1231
Positivity Data from Clinical Laboratories,2020-04-15,Percent Positivity,24.98
Positivity Data from Clinical Laboratories,2020-04-15,Three-day Moving Average of Percent Positivity,24.44
Positivity Data from Clinical Laboratories,2020-04-15,Total Tests per 100k People,26.71
Positivity Data from Clinical Laboratories,2020-04-16,Count of people tested by CDPHE lab,194
Positivity Data from Clinical Laboratories,2020-04-16,Count of people tested by non-CDPHE (commercial) lab,1561
Positivity Data from Clinical Laboratories,2020-04-16,Percent Positivity,18.69
Positivity Data from Clinical Laboratories,2020-04-16,Three-day Moving Average of Percent Positivity,22.49
Positivity Data from Clinical Laboratories,2020-04-16,Total Tests per 100k People,30.82
Positivity Data from Clinical Laboratories,2020-04-17,Count of people tested by CDPHE lab,190
Positivity Data from Clinical Laboratories,2020-04-17,Count of people tested by non-CDPHE (commercial) lab,1540
Positivity Data from Clinical Laboratories,2020-04-17,Percent Positivity,21.91
Positivity Data from Clinical Laboratories,2020-04-17,Three-day Moving Average of Percent Positivity,21.86
Positivity Data from Clinical Laboratories,2020-04-17,Total Tests per 100k People,30.38
Positivity Data from Clinical Laboratories,2020-04-18,Count of people tested by CDPHE lab,486
Positivity Data from Clinical Laboratories,2020-04-18,Count of people tested by non-CDPHE (commercial) lab,1478
Positivity Data from Clinical Laboratories,2020-04-18,Percent Positivity,12.37
Positivity Data from Clinical Laboratories,2020-04-18,Three-day Moving Average of Percent Positivity,17.66
Positivity Data from Clinical Laboratories,2020-04-18,Total Tests per 100k People,34.49
Positivity Data from Clinical Laboratories,2020-04-19,Count of people tested by CDPHE lab,393
Positivity Data from Clinical Laboratories,2020-04-19,Count of people tested by non-CDPHE (commercial) lab,1222
Positivity Data from Clinical Laboratories,2020-04-19,Percent Positivity,17.89
Positivity Data from Clinical Laboratories,2020-04-19,Three-day Moving Average of Percent Positivity,17.39
Positivity Data from Clinical Laboratories,2020-04-19,Total Tests per 100k People,28.36
Positivity Data from Clinical Laboratories,2020-04-20,Count of people tested by CDPHE lab,425
Positivity Data from Clinical Laboratories,2020-04-20,Count of people tested by non-CDPHE (commercial) lab,1123
Positivity Data from Clinical Laboratories,2020-04-20,Percent Positivity,15.96
Positivity Data from Clinical Laboratories,2020-04-20,Three-day Moving Average of Percent Positivity,15.41
Positivity Data from Clinical Laboratories,2020-04-20,Total Tests per 100k People,27.19
Positivity Data from Clinical Laboratories,2020-04-21,Count of people tested by CDPHE lab,450
Positivity Data from Clinical Laboratories,2020-04-21,Count of people tested by non-CDPHE (commercial) lab,1743
Positivity Data from Clinical Laboratories,2020-04-21,Percent Positivity,15.55
Positivity Data from Clinical Laboratories,2020-04-21,Three-day Moving Average of Percent Positivity,16.47
Positivity Data from Clinical Laboratories,2020-04-21,Total Tests per 100k People,38.51
Positivity Data from Clinical Laboratories,2020-04-22,Count of people tested by CDPHE lab,421
Positivity Data from Clinical Laboratories,2020-04-22,Count of people tested by non-CDPHE (commercial) lab,1579
Positivity Data from Clinical Laboratories,2020-04-22,Percent Positivity,17.2
Positivity Data from Clinical Laboratories,2020-04-22,Three-day Moving Average of Percent Positivity,16.24
Positivity Data from Clinical Laboratories,2020-04-22,Total Tests per 100k People,35.12
Positivity Data from Clinical Laboratories,2020-04-23,Count of people tested by CDPHE lab,665
Positivity Data from Clinical Laboratories,2020-04-23,Count of people tested by non-CDPHE (commercial) lab,4651
Positivity Data from Clinical Laboratories,2020-04-23,Percent Positivity,14.8
