description,attribute,metric,value
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/13/2020,Cases,4828
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/14/2020,Cases,4857
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/15/2020,Cases,4894
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/16/2020,Cases,4922
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/17/2020,Cases,4938
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/18/2020,Cases,4973
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/19/2020,Cases,5007
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/20/2020,Cases,5036
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/21/2020,Cases,5060
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/22/2020,Cases,5073
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/23/2020,Cases,5085
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/24/2020,Cases,5105
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/25/2020,Cases,5120
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/26/2020,Cases,5142
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/27/2020,Cases,5151
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/28/2020,Cases,5159
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/29/2020,Cases,5173
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/30/2020,Cases,5184
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,5/31/2020,Cases,5195
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/1/2020,Cases,5206
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/2/2020,Cases,5218
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/3/2020,Cases,5220
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/4/2020,Cases,5227
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/5/2020,Cases,5233
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/6/2020,Cases,5247
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/7/2020,Cases,5262
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/8/2020,Cases,5269
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/9/2020,Cases,5276
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/10/2020,Cases,5282
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/11/2020,Cases,5289
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/12/2020,Cases,5304
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/13/2020,Cases,5315
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/14/2020,Cases,5323
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/15/2020,Cases,5332
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/16/2020,Cases,5333
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/17/2020,Cases,5339
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,6/18/2020,Cases,5343
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,Note,Data is reported daily around 4pm; subsequent days' data may show differences as cases are reported after this time.,NA
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,Note,Onset date may be unavailable for some cases and inferred.,NA
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,Note,Illnesses might not yet be reported due to the time it takes between when a person becomes ill and when the illness is reported.,NA
Positivity Data from Clinical Laboratories,3/10/2020,Count of people tested by CDPHE lab,68
Positivity Data from Clinical Laboratories,3/10/2020,Count of people tested by non-CDPHE (commercial) lab,2
Positivity Data from Clinical Laboratories,3/10/2020,Percent Positivity,8.57
Positivity Data from Clinical Laboratories,3/10/2020,Total Tests per 100k People,1.23
Positivity Data from Clinical Laboratories,3/11/2020,Count of people tested by CDPHE lab,125
Positivity Data from Clinical Laboratories,3/11/2020,Count of people tested by non-CDPHE (commercial) lab,3
Positivity Data from Clinical Laboratories,3/11/2020,Percent Positivity,14.06
Positivity Data from Clinical Laboratories,3/11/2020,Total Tests per 100k People,2.25
Positivity Data from Clinical Laboratories,3/12/2020,Count of people tested by CDPHE lab,134
Positivity Data from Clinical Laboratories,3/12/2020,Count of people tested by non-CDPHE (commercial) lab,1
Positivity Data from Clinical Laboratories,3/12/2020,Percent Positivity,6.67
Positivity Data from Clinical Laboratories,3/12/2020,Three-day Moving Average of Percent Positivity,9.77
Positivity Data from Clinical Laboratories,3/12/2020,Total Tests per 100k People,2.37
Positivity Data from Clinical Laboratories,3/13/2020,Count of people tested by CDPHE lab,150
Positivity Data from Clinical Laboratories,3/13/2020,Count of people tested by non-CDPHE (commercial) lab,42
Positivity Data from Clinical Laboratories,3/13/2020,Percent Positivity,13.02
Positivity Data from Clinical Laboratories,3/13/2020,Three-day Moving Average of Percent Positivity,11.25
Positivity Data from Clinical Laboratories,3/13/2020,Total Tests per 100k People,3.37
Positivity Data from Clinical Laboratories,3/14/2020,Count of people tested by CDPHE lab,147
Positivity Data from Clinical Laboratories,3/14/2020,Count of people tested by non-CDPHE (commercial) lab,32
Positivity Data from Clinical Laboratories,3/14/2020,Percent Positivity,15.64
Positivity Data from Clinical Laboratories,3/14/2020,Three-day Moving Average of Percent Positivity,11.78
Positivity Data from Clinical Laboratories,3/14/2020,Total Tests per 100k People,3.14
Positivity Data from Clinical Laboratories,3/15/2020,Count of people tested by CDPHE lab,258
Positivity Data from Clinical Laboratories,3/15/2020,Count of people tested by non-CDPHE (commercial) lab,45
Positivity Data from Clinical Laboratories,3/15/2020,Percent Positivity,11.22
Positivity Data from Clinical Laboratories,3/15/2020,Three-day Moving Average of Percent Positivity,13.29
Positivity Data from Clinical Laboratories,3/15/2020,Total Tests per 100k People,5.32
Positivity Data from Clinical Laboratories,3/16/2020,Count of people tested by CDPHE lab,358
Positivity Data from Clinical Laboratories,3/16/2020,Count of people tested by non-CDPHE (commercial) lab,103
Positivity Data from Clinical Laboratories,3/16/2020,Percent Positivity,7.16
Positivity Data from Clinical Laboratories,3/16/2020,Three-day Moving Average of Percent Positivity,11.34
Positivity Data from Clinical Laboratories,3/16/2020,Total Tests per 100k People,8.1
Positivity Data from Clinical Laboratories,3/17/2020,Count of people tested by CDPHE lab,653
Positivity Data from Clinical Laboratories,3/17/2020,Count of people tested by non-CDPHE (commercial) lab,83
Positivity Data from Clinical Laboratories,3/17/2020,Percent Positivity,3.53
Positivity Data from Clinical Laboratories,3/17/2020,Three-day Moving Average of Percent Positivity,7.3
Positivity Data from Clinical Laboratories,3/17/2020,Total Tests per 100k People,12.93
Positivity Data from Clinical Laboratories,3/18/2020,Count of people tested by CDPHE lab,332
Positivity Data from Clinical Laboratories,3/18/2020,Count of people tested by non-CDPHE (commercial) lab,192
Positivity Data from Clinical Laboratories,3/18/2020,Percent Positivity,10.69
Positivity Data from Clinical Laboratories,3/18/2020,Three-day Moving Average of Percent Positivity,7.13
Positivity Data from Clinical Laboratories,3/18/2020,Total Tests per 100k People,9.2
Positivity Data from Clinical Laboratories,3/19/2020,Count of people tested by CDPHE lab,506
Positivity Data from Clinical Laboratories,3/19/2020,Count of people tested by non-CDPHE (commercial) lab,301
Positivity Data from Clinical Laboratories,3/19/2020,Percent Positivity,8.67
Positivity Data from Clinical Laboratories,3/19/2020,Three-day Moving Average of Percent Positivity,7.63
Positivity Data from Clinical Laboratories,3/19/2020,Total Tests per 100k People,14.17
Positivity Data from Clinical Laboratories,3/20/2020,Count of people tested by CDPHE lab,447
Positivity Data from Clinical Laboratories,3/20/2020,Count of people tested by non-CDPHE (commercial) lab,385
Positivity Data from Clinical Laboratories,3/20/2020,Percent Positivity,12.74
Positivity Data from Clinical Laboratories,3/20/2020,Three-day Moving Average of Percent Positivity,10.7
Positivity Data from Clinical Laboratories,3/20/2020,Total Tests per 100k People,14.61
Positivity Data from Clinical Laboratories,3/21/2020,Count of people tested by CDPHE lab,883
Positivity Data from Clinical Laboratories,3/21/2020,Count of people tested by non-CDPHE (commercial) lab,539
Positivity Data from Clinical Laboratories,3/21/2020,Percent Positivity,7.52
Positivity Data from Clinical Laboratories,3/21/2020,Three-day Moving Average of Percent Positivity,9.64
Positivity Data from Clinical Laboratories,3/21/2020,Total Tests per 100k People,24.97
Positivity Data from Clinical Laboratories,3/22/2020,Count of people tested by CDPHE lab,365
Positivity Data from Clinical Laboratories,3/22/2020,Count of people tested by non-CDPHE (commercial) lab,559
Positivity Data from Clinical Laboratories,3/22/2020,Percent Positivity,12.23
Positivity Data from Clinical Laboratories,3/22/2020,Three-day Moving Average of Percent Positivity,10.83
Positivity Data from Clinical Laboratories,3/22/2020,Total Tests per 100k People,16.23
Positivity Data from Clinical Laboratories,3/23/2020,Count of people tested by CDPHE lab,798
Positivity Data from Clinical Laboratories,3/23/2020,Count of people tested by non-CDPHE (commercial) lab,433
Positivity Data from Clinical Laboratories,3/23/2020,Percent Positivity,13.57
Positivity Data from Clinical Laboratories,3/23/2020,Three-day Moving Average of Percent Positivity,11.11
Positivity Data from Clinical Laboratories,3/23/2020,Total Tests per 100k People,21.62
Positivity Data from Clinical Laboratories,3/24/2020,Count of people tested by CDPHE lab,648
Positivity Data from Clinical Laboratories,3/24/2020,Count of people tested by non-CDPHE (commercial) lab,486
Positivity Data from Clinical Laboratories,3/24/2020,Percent Positivity,14.11
Positivity Data from Clinical Laboratories,3/24/2020,Three-day Moving Average of Percent Positivity,13.3
Positivity Data from Clinical Laboratories,3/24/2020,Total Tests per 100k People,19.91
Positivity Data from Clinical Laboratories,3/25/2020,Count of people tested by CDPHE lab,334
Positivity Data from Clinical Laboratories,3/25/2020,Count of people tested by non-CDPHE (commercial) lab,1499
Positivity Data from Clinical Laboratories,3/25/2020,Percent Positivity,15.71
Positivity Data from Clinical Laboratories,3/25/2020,Three-day Moving Average of Percent Positivity,14.46
Positivity Data from Clinical Laboratories,3/25/2020,Total Tests per 100k People,32.19
Positivity Data from Clinical Laboratories,3/26/2020,Count of people tested by CDPHE lab,436
Positivity Data from Clinical Laboratories,3/26/2020,Count of people tested by non-CDPHE (commercial) lab,1157
Positivity Data from Clinical Laboratories,3/26/2020,Percent Positivity,16.95
Positivity Data from Clinical Laboratories,3/26/2020,Three-day Moving Average of Percent Positivity,15.59
Positivity Data from Clinical Laboratories,3/26/2020,Total Tests per 100k People,27.98
Positivity Data from Clinical Laboratories,3/27/2020,Count of people tested by CDPHE lab,511
Positivity Data from Clinical Laboratories,3/27/2020,Count of people tested by non-CDPHE (commercial) lab,1176
Positivity Data from Clinical Laboratories,3/27/2020,Percent Positivity,17.13
Positivity Data from Clinical Laboratories,3/27/2020,Three-day Moving Average of Percent Positivity,16.6
Positivity Data from Clinical Laboratories,3/27/2020,Total Tests per 100k People,29.63
Positivity Data from Clinical Laboratories,3/28/2020,Count of people tested by CDPHE lab,212
Positivity Data from Clinical Laboratories,3/28/2020,Count of people tested by non-CDPHE (commercial) lab,1071
Positivity Data from Clinical Laboratories,3/28/2020,Percent Positivity,17.77
Positivity Data from Clinical Laboratories,3/28/2020,Three-day Moving Average of Percent Positivity,17.28
Positivity Data from Clinical Laboratories,3/28/2020,Total Tests per 100k People,22.53
Positivity Data from Clinical Laboratories,3/29/2020,Count of people tested by CDPHE lab,351
Positivity Data from Clinical Laboratories,3/29/2020,Count of people tested by non-CDPHE (commercial) lab,1282
Positivity Data from Clinical Laboratories,3/29/2020,Percent Positivity,19.04
Positivity Data from Clinical Laboratories,3/29/2020,Three-day Moving Average of Percent Positivity,17.98
Positivity Data from Clinical Laboratories,3/29/2020,Total Tests per 100k People,28.68
Positivity Data from Clinical Laboratories,3/30/2020,Count of people tested by CDPHE lab,344
Positivity Data from Clinical Laboratories,3/30/2020,Count of people tested by non-CDPHE (commercial) lab,1063
Positivity Data from Clinical Laboratories,3/30/2020,Percent Positivity,20.82
Positivity Data from Clinical Laboratories,3/30/2020,Three-day Moving Average of Percent Positivity,19.21
Positivity Data from Clinical Laboratories,3/30/2020,Total Tests per 100k People,24.71
Positivity Data from Clinical Laboratories,3/31/2020,Count of people tested by CDPHE lab,310
Positivity Data from Clinical Laboratories,3/31/2020,Count of people tested by non-CDPHE (commercial) lab,1383
Positivity Data from Clinical Laboratories,3/31/2020,Percent Positivity,21.09
Positivity Data from Clinical Laboratories,3/31/2020,Three-day Moving Average of Percent Positivity,20.32
Positivity Data from Clinical Laboratories,3/31/2020,Total Tests per 100k People,29.73
Positivity Data from Clinical Laboratories,4/1/2020,Count of people tested by CDPHE lab,349
Positivity Data from Clinical Laboratories,4/1/2020,Count of people tested by non-CDPHE (commercial) lab,1241
Positivity Data from Clinical Laboratories,4/1/2020,Percent Positivity,22.7
Positivity Data from Clinical Laboratories,4/1/2020,Three-day Moving Average of Percent Positivity,21.54
Positivity Data from Clinical Laboratories,4/1/2020,Total Tests per 100k People,27.92
Positivity Data from Clinical Laboratories,4/2/2020,Count of people tested by CDPHE lab,383
Positivity Data from Clinical Laboratories,4/2/2020,Count of people tested by non-CDPHE (commercial) lab,1435
Positivity Data from Clinical Laboratories,4/2/2020,Percent Positivity,22.44
Positivity Data from Clinical Laboratories,4/2/2020,Three-day Moving Average of Percent Positivity,22.08
Positivity Data from Clinical Laboratories,4/2/2020,Total Tests per 100k People,31.93
Positivity Data from Clinical Laboratories,4/3/2020,Count of people tested by CDPHE lab,221
Positivity Data from Clinical Laboratories,4/3/2020,Count of people tested by non-CDPHE (commercial) lab,1747
Positivity Data from Clinical Laboratories,4/3/2020,Percent Positivity,17.99
Positivity Data from Clinical Laboratories,4/3/2020,Three-day Moving Average of Percent Positivity,21.04
Positivity Data from Clinical Laboratories,4/3/2020,Total Tests per 100k People,34.56
Positivity Data from Clinical Laboratories,4/4/2020,Count of people tested by CDPHE lab,288
Positivity Data from Clinical Laboratories,4/4/2020,Count of people tested by non-CDPHE (commercial) lab,1832
Positivity Data from Clinical Laboratories,4/4/2020,Percent Positivity,16.56
Positivity Data from Clinical Laboratories,4/4/2020,Three-day Moving Average of Percent Positivity,19
Positivity Data from Clinical Laboratories,4/4/2020,Total Tests per 100k People,37.23
Positivity Data from Clinical Laboratories,4/5/2020,Count of people tested by CDPHE lab,202
Positivity Data from Clinical Laboratories,4/5/2020,Count of people tested by non-CDPHE (commercial) lab,1000
Positivity Data from Clinical Laboratories,4/5/2020,Percent Positivity,16.64
Positivity Data from Clinical Laboratories,4/5/2020,Three-day Moving Average of Percent Positivity,17.06
Positivity Data from Clinical Laboratories,4/5/2020,Total Tests per 100k People,21.11
Positivity Data from Clinical Laboratories,4/6/2020,Count of people tested by CDPHE lab,119
Positivity Data from Clinical Laboratories,4/6/2020,Count of people tested by non-CDPHE (commercial) lab,1518
Positivity Data from Clinical Laboratories,4/6/2020,Percent Positivity,13.87
Positivity Data from Clinical Laboratories,4/6/2020,Three-day Moving Average of Percent Positivity,15.69
Positivity Data from Clinical Laboratories,4/6/2020,Total Tests per 100k People,28.75
Positivity Data from Clinical Laboratories,4/7/2020,Count of people tested by CDPHE lab,121
Positivity Data from Clinical Laboratories,4/7/2020,Count of people tested by non-CDPHE (commercial) lab,1113
Positivity Data from Clinical Laboratories,4/7/2020,Percent Positivity,18.31
Positivity Data from Clinical Laboratories,4/7/2020,Three-day Moving Average of Percent Positivity,16.27
Positivity Data from Clinical Laboratories,4/7/2020,Total Tests per 100k People,21.67
Positivity Data from Clinical Laboratories,4/8/2020,Count of people tested by CDPHE lab,170
Positivity Data from Clinical Laboratories,4/8/2020,Count of people tested by non-CDPHE (commercial) lab,2029
Positivity Data from Clinical Laboratories,4/8/2020,Percent Positivity,22.87
Positivity Data from Clinical Laboratories,4/8/2020,Three-day Moving Average of Percent Positivity,18.35
Positivity Data from Clinical Laboratories,4/8/2020,Total Tests per 100k People,38.62
Positivity Data from Clinical Laboratories,4/9/2020,Count of people tested by CDPHE lab,181
Positivity Data from Clinical Laboratories,4/9/2020,Count of people tested by non-CDPHE (commercial) lab,1498
Positivity Data from Clinical Laboratories,4/9/2020,Percent Positivity,19.95
Positivity Data from Clinical Laboratories,4/9/2020,Three-day Moving Average of Percent Positivity,20.38
Positivity Data from Clinical Laboratories,4/9/2020,Total Tests per 100k People,29.49
Positivity Data from Clinical Laboratories,4/10/2020,Count of people tested by CDPHE lab,104
Positivity Data from Clinical Laboratories,4/10/2020,Count of people tested by non-CDPHE (commercial) lab,2361
Positivity Data from Clinical Laboratories,4/10/2020,Percent Positivity,16.8
Positivity Data from Clinical Laboratories,4/10/2020,Three-day Moving Average of Percent Positivity,19.87
Positivity Data from Clinical Laboratories,4/10/2020,Total Tests per 100k People,43.29
Positivity Data from Clinical Laboratories,4/11/2020,Count of people tested by CDPHE lab,349
Positivity Data from Clinical Laboratories,4/11/2020,Count of people tested by non-CDPHE (commercial) lab,2244
Positivity Data from Clinical Laboratories,4/11/2020,Percent Positivity,15.5
Positivity Data from Clinical Laboratories,4/11/2020,Three-day Moving Average of Percent Positivity,17.42
Positivity Data from Clinical Laboratories,4/11/2020,Total Tests per 100k People,45.54
Positivity Data from Clinical Laboratories,4/12/2020,Count of people tested by CDPHE lab,143
Positivity Data from Clinical Laboratories,4/12/2020,Count of people tested by non-CDPHE (commercial) lab,1656
Positivity Data from Clinical Laboratories,4/12/2020,Percent Positivity,19.46
Positivity Data from Clinical Laboratories,4/12/2020,Three-day Moving Average of Percent Positivity,17.25
Positivity Data from Clinical Laboratories,4/12/2020,Total Tests per 100k People,31.59
Positivity Data from Clinical Laboratories,4/13/2020,Count of people tested by CDPHE lab,143
Positivity Data from Clinical Laboratories,4/13/2020,Count of people tested by non-CDPHE (commercial) lab,876
Positivity Data from Clinical Laboratories,4/13/2020,Percent Positivity,26.2
Positivity Data from Clinical Laboratories,4/13/2020,Three-day Moving Average of Percent Positivity,20.39
Positivity Data from Clinical Laboratories,4/13/2020,Total Tests per 100k People,17.9
Positivity Data from Clinical Laboratories,4/14/2020,Count of people tested by CDPHE lab,167
Positivity Data from Clinical Laboratories,4/14/2020,Count of people tested by non-CDPHE (commercial) lab,1016
Positivity Data from Clinical Laboratories,4/14/2020,Percent Positivity,23.92
Positivity Data from Clinical Laboratories,4/14/2020,Three-day Moving Average of Percent Positivity,23.19
Positivity Data from Clinical Laboratories,4/14/2020,Total Tests per 100k People,20.78
Positivity Data from Clinical Laboratories,4/15/2020,Count of people tested by CDPHE lab,318
Positivity Data from Clinical Laboratories,4/15/2020,Count of people tested by non-CDPHE (commercial) lab,1181
Positivity Data from Clinical Laboratories,4/15/2020,Percent Positivity,26.35
Positivity Data from Clinical Laboratories,4/15/2020,Three-day Moving Average of Percent Positivity,25.49
Positivity Data from Clinical Laboratories,4/15/2020,Total Tests per 100k People,26.32
Positivity Data from Clinical Laboratories,4/16/2020,Count of people tested by CDPHE lab,218
Positivity Data from Clinical Laboratories,4/16/2020,Count of people tested by non-CDPHE (commercial) lab,1491
Positivity Data from Clinical Laboratories,4/16/2020,Percent Positivity,19.13
Positivity Data from Clinical Laboratories,4/16/2020,Three-day Moving Average of Percent Positivity,23.13
Positivity Data from Clinical Laboratories,4/16/2020,Total Tests per 100k People,30.01
Positivity Data from Clinical Laboratories,4/17/2020,Count of people tested by CDPHE lab,220
Positivity Data from Clinical Laboratories,4/17/2020,Count of people tested by non-CDPHE (commercial) lab,1363
Positivity Data from Clinical Laboratories,4/17/2020,Percent Positivity,24.38
Positivity Data from Clinical Laboratories,4/17/2020,Three-day Moving Average of Percent Positivity,23.29
Positivity Data from Clinical Laboratories,4/17/2020,Total Tests per 100k People,27.8
Positivity Data from Clinical Laboratories,4/18/2020,Count of people tested by CDPHE lab,506
Positivity Data from Clinical Laboratories,4/18/2020,Count of people tested by non-CDPHE (commercial) lab,1331
Positivity Data from Clinical Laboratories,4/18/2020,Percent Positivity,13.55
Positivity Data from Clinical Laboratories,4/18/2020,Three-day Moving Average of Percent Positivity,19.02
Positivity Data from Clinical Laboratories,4/18/2020,Total Tests per 100k People,32.26
Positivity Data from Clinical Laboratories,4/19/2020,Count of people tested by CDPHE lab,411
Positivity Data from Clinical Laboratories,4/19/2020,Count of people tested by non-CDPHE (commercial) lab,1068
Positivity Data from Clinical Laboratories,4/19/2020,Percent Positivity,18.8
Positivity Data from Clinical Laboratories,4/19/2020,Three-day Moving Average of Percent Positivity,18.91
Positivity Data from Clinical Laboratories,4/19/2020,Total Tests per 100k People,25.97
Positivity Data from Clinical Laboratories,4/20/2020,Count of people tested by CDPHE lab,440
Positivity Data from Clinical Laboratories,4/20/2020,Count of people tested by non-CDPHE (commercial) lab,1055
Positivity Data from Clinical Laboratories,4/20/2020,Percent Positivity,16.72
Positivity Data from Clinical Laboratories,4/20/2020,Three-day Moving Average of Percent Positivity,16.36
Positivity Data from Clinical Laboratories,4/20/2020,Total Tests per 100k People,26.25
Positivity Data from Clinical Laboratories,4/21/2020,Count of people tested by CDPHE lab,494
Positivity Data from Clinical Laboratories,4/21/2020,Count of people tested by non-CDPHE (commercial) lab,1675
Positivity Data from Clinical Laboratories,4/21/2020,Percent Positivity,16.04
Positivity Data from Clinical Laboratories,4/21/2020,Three-day Moving Average of Percent Positivity,17.19
Positivity Data from Clinical Laboratories,4/21/2020,Total Tests per 100k People,38.09
Positivity Data from Clinical Laboratories,4/22/2020,Count of people tested by CDPHE lab,435
Positivity Data from Clinical Laboratories,4/22/2020,Count of people tested by non-CDPHE (commercial) lab,1499
Positivity Data from Clinical Laboratories,4/22/2020,Percent Positivity,17.58
Positivity Data from Clinical Laboratories,4/22/2020,Three-day Moving Average of Percent Positivity,16.78
Positivity Data from Clinical Laboratories,4/22/2020,Total Tests per 100k People,33.96
Positivity Data from Clinical Laboratories,4/23/2020,Count of people tested by CDPHE lab,738
Positivity Data from Clinical Laboratories,4/23/2020,Count of people tested by non-CDPHE (commercial) lab,4589
Positivity Data from Clinical Laboratories,4/23/2020,Percent Positivity,15.06
Positivity Data from Clinical Laboratories,4/23/2020,Three-day Moving Average of Percent Positivity,16.23
Positivity Data from Clinical Laboratories,4/23/2020,Total Tests per 100k People,93.55
Positivity Data from Clinical Laboratories,4/24/2020,Count of people tested by CDPHE lab,643
Positivity Data from Clinical Laboratories,4/24/2020,Count of people tested by non-CDPHE (commercial) lab,2405
Positivity Data from Clinical Laboratories,4/24/2020,Percent Positivity,18.64
Positivity Data from Clinical Laboratories,4/24/2020,Three-day Moving Average of Percent Positivity,17.09
Positivity Data from Clinical Laboratories,4/24/2020,Total Tests per 100k People,53.53
Positivity Data from Clinical Laboratories,4/25/2020,Count of people tested by CDPHE lab,734
Positivity Data from Clinical Laboratories,4/25/2020,Count of people tested by non-CDPHE (commercial) lab,2511
Positivity Data from Clinical Laboratories,4/25/2020,Percent Positivity,13.53
Positivity Data from Clinical Laboratories,4/25/2020,Three-day Moving Average of Percent Positivity,15.74
Positivity Data from Clinical Laboratories,4/25/2020,Total Tests per 100k People,56.99
Positivity Data from Clinical Laboratories,4/26/2020,Count of people tested by CDPHE lab,593
Positivity Data from Clinical Laboratories,4/26/2020,Count of people tested by non-CDPHE (commercial) lab,2087
Positivity Data from Clinical Laboratories,4/26/2020,Percent Positivity,14.37
Positivity Data from Clinical Laboratories,4/26/2020,Three-day Moving Average of Percent Positivity,15.51
Positivity Data from Clinical Laboratories,4/26/2020,Total Tests per 100k People,47.06
Positivity Data from Clinical Laboratories,4/27/2020,Count of people tested by CDPHE lab,787
Positivity Data from Clinical Laboratories,4/27/2020,Count of people tested by non-CDPHE (commercial) lab,2088
Positivity Data from Clinical Laboratories,4/27/2020,Percent Positivity,14.96
Positivity Data from Clinical Laboratories,4/27/2020,Three-day Moving Average of Percent Positivity,14.29
Positivity Data from Clinical Laboratories,4/27/2020,Total Tests per 100k People,50.49
Positivity Data from Clinical Laboratories,4/28/2020,Count of people tested by CDPHE lab,473
Positivity Data from Clinical Laboratories,4/28/2020,Count of people tested by non-CDPHE (commercial) lab,2342
Positivity Data from Clinical Laboratories,4/28/2020,Percent Positivity,13.96
Positivity Data from Clinical Laboratories,4/28/2020,Three-day Moving Average of Percent Positivity,14.43
Positivity Data from Clinical Laboratories,4/28/2020,Total Tests per 100k People,49.44
Positivity Data from Clinical Laboratories,4/29/2020,Count of people tested by CDPHE lab,462
Positivity Data from Clinical Laboratories,4/29/2020,Count of people tested by non-CDPHE (commercial) lab,2936
Positivity Data from Clinical Laboratories,4/29/2020,Percent Positivity,23.69
Positivity Data from Clinical Laboratories,4/29/2020,Three-day Moving Average of Percent Positivity,17.54
Positivity Data from Clinical Laboratories,4/29/2020,Total Tests per 100k People,59.67
Positivity Data from Clinical Laboratories,4/30/2020,Count of people tested by CDPHE lab,759
Positivity Data from Clinical Laboratories,4/30/2020,Count of people tested by non-CDPHE (commercial) lab,2582
Positivity Data from Clinical Laboratories,4/30/2020,Percent Positivity,12
Positivity Data from Clinical Laboratories,4/30/2020,Three-day Moving Average of Percent Positivity,16.55
Positivity Data from Clinical Laboratories,4/30/2020,Total Tests per 100k People,58.67
Positivity Data from Clinical Laboratories,5/1/2020,Count of people tested by CDPHE lab,476
Positivity Data from Clinical Laboratories,5/1/2020,Count of people tested by non-CDPHE (commercial) lab,2886
Positivity Data from Clinical Laboratories,5/1/2020,Percent Positivity,12.73
Positivity Data from Clinical Laboratories,5/1/2020,Three-day Moving Average of Percent Positivity,16.14
Positivity Data from Clinical Laboratories,5/1/2020,Total Tests per 100k People,59.04
Positivity Data from Clinical Laboratories,5/2/2020,Count of people tested by CDPHE lab,638
Positivity Data from Clinical Laboratories,5/2/2020,Count of people tested by non-CDPHE (commercial) lab,2924
Positivity Data from Clinical Laboratories,5/2/2020,Percent Positivity,10.95
Positivity Data from Clinical Laboratories,5/2/2020,Three-day Moving Average of Percent Positivity,11.89
Positivity Data from Clinical Laboratories,5/2/2020,Total Tests per 100k People,62.55
Positivity Data from Clinical Laboratories,5/3/2020,Count of people tested by CDPHE lab,334
Positivity Data from Clinical Laboratories,5/3/2020,Count of people tested by non-CDPHE (commercial) lab,1860
Positivity Data from Clinical Laboratories,5/3/2020,Percent Positivity,9.62
Positivity Data from Clinical Laboratories,5/3/2020,Three-day Moving Average of Percent Positivity,11.1
Positivity Data from Clinical Laboratories,5/3/2020,Total Tests per 100k People,38.53
Positivity Data from Clinical Laboratories,5/4/2020,Count of people tested by CDPHE lab,161
Positivity Data from Clinical Laboratories,5/4/2020,Count of people tested by non-CDPHE (commercial) lab,2924
Positivity Data from Clinical Laboratories,5/4/2020,Percent Positivity,10.7
Positivity Data from Clinical Laboratories,5/4/2020,Three-day Moving Average of Percent Positivity,10.42
Positivity Data from Clinical Laboratories,5/4/2020,Total Tests per 100k People,54.18
Positivity Data from Clinical Laboratories,5/5/2020,Count of people tested by CDPHE lab,354
